,TENet,ENet
PC827,0.194429451604003,0.0
PC828,0.0,0.0
PC829,0.0,0.0
PC830,0.0,0.0
PC831,0.0,0.0
PC832,0.0,0.0
PC833,-0.430751487,0.0
PC834,0.0,0.0
PC835,0.0,0.0
PC836,0.0,0.0
PC837,0.0,0.0
PC838,0.0,0.0
PC839,-0.138618274,0.0
PC840,-0.766009739,0.0
PC841,2.14683994511175,0.0
PC842,0.0,0.0
PC843,0.0,0.0
PC844,0.0,0.0
PC845,0.0,0.0
PC846,0.0,0.0
PC847,0.0,0.0
PC848,0.0,0.0
PC849,0.0,0.0
PC850,0.0,0.0
PC851,0.0,0.0
PC852,0.222088279177407,0.0
PC853,-1.126301713,0.0
PC854,0.0,0.0
PC855,0.539575923093485,0.0
PC856,0.0,0.0
PC857,0.0,0.0
PC858,-0.055047497,0.0
PC859,0.0,0.0
PC860,0.0,0.0
PC861,0.474600904748347,0.0
PC862,0.0,0.0
PC863,0.0,0.0
PC864,0.0,0.0
PC865,0.0,0.0
PC866,0.0,0.0
PC867,0.0,0.0
PC868,0.0,0.0
PC869,0.727812333,0.0
PC870,0.0,0.0
PC871,0.0,0.0
PC872,0.733265366417407,0.0
PC873,0.0,0.0
PC874,0.0,0.0
PC875,0.0,0.0
PC876,0.0,0.0
PC877,0.0,0.0
PC878,0.0,0.0
PC879,0.0,0.0
PC880,0.0,0.0
PC881,0.0,0.0
PC882,0.0,0.0
PC883,0.0,0.0
PC884,-0.071626332,0.0
PC885,0.0,0.0
PC886,0.0,0.0
PC887,0.0,0.0
PC888,0.0,0.0
PC889,0.0,0.0
PC890,0.0,0.0
PC891,0.0,0.0
PC892,0.0,0.0
PC893,0.0,0.0
PC894,0.0,0.0
PC895,-0.256433208,0.0
PC896,0.0,0.0
PC897,0.0,0.0
PC898,0.0,0.0
PC899,0.0,0.0
PC900,0.0,0.0
PC901,0.0,0.0
PC902,0.0,0.0
PC903,0.0,0.0
PC904,0.0,0.0
PC905,0.0,0.0
PC906,0.0,0.0
PC907,-0.294969128,0.0
PC908,0.0,0.0
PC909,0.0,0.0
PC910,0.0,0.0
PC911,-1.24858548,0.0
PC912,0.0,0.0
PC913,0.0,0.0
PC914,0.0,0.0
PC915,0.0,0.0
PC916,0.0,0.0
PC917,0.644965775079366,0.0
PC918,0.0,0.0
PC919,0.0,0.0
PC920,-0.400787134,0.0
PC921,0.0,0.0
PC922,0.0,0.0
PC923,0.0,0.0
PC924,0.0,0.0
PC925,0.0,0.0
PC926,-1.126833422,0.0
PC927,0.0,0.0
PC928,0.0,0.0
PC929,0.0,0.0
PC930,0.0,0.0
PC931,1.09150704261982,0.0
PC932,1.08301080009641,0.0
PC933,0.0,0.0
PC934,0.0,0.0
PC935,0.0,0.0
PC936,0.0,0.0
PC937,0.0,0.0
PC938,-0.773763727,0.0
PC939,-0.705169722,0.0
PC940,0.0,0.0
PC941,0.0,0.0
PC942,0.0,0.0
PC943,-0.777528237,0.0
PC944,0.0,0.0
PC945,-0.746235924,0.0
PC946,0.897756845065958,0.0
PC947,0.0,0.0
PC948,0.0,0.0
PC949,0.0,0.0
PC950,0.0,0.0
PC951,-0.369271426,0.0
PC952,0.0,0.0
PC953,0.0,0.0
PC954,1.28839353144507,0.0
PC955,0.0,0.0
PC956,0.0,0.0
PC957,0.0,0.0
PC958,0.413386754794173,0.0
PC959,0.0,0.0
PC960,-0.716088129,0.0
PC961,0.0,0.0
PC962,0.0,0.0
PC963,0.0,0.0
PC964,0.0,0.0
PC965,0.0,0.0
PC966,-1.085042175,0.0
PC967,0.0,0.0
PC968,0.0,0.0
PC969,0.0,0.0
PC970,0.0,0.0
PC971,0.0,0.0
PC972,0.0,0.0
PC973,0.0,0.0
PC974,0.0,0.0
PC975,0.0,0.0
PC976,0.0,0.0
PC977,0.0,0.0
PC978,0.0,0.0
PC979,0.0,0.0
PC980,0.0,0.0
PC981,0.0,0.0
PC982,0.0,0.0
PC983,0.0,0.0
PC984,-1.127678163,0.0
PC985,1.55608591085438,0.0
PC986,0.0,0.0
PC987,0.0,0.0
PC988,0.0,0.0
PC989,0.548902260235087,0.0
PC990,0.0,0.0
PC991,0.952229123479904,0.0
PC992,0.0,0.0
PC993,0.0,0.0
PC994,0.0,0.0
PC995,0.0,0.0
PC996,0.0,0.0
PC997,0.0,0.0
PC998,0.0,0.0
PC999,0.386579007646746,0.0
PC1000,0.0,0.0
PC1001,0.0,0.0
PC1002,-0.959654306,0.0
PC1003,0.0,0.0
PC1004,-0.336483838,0.0
PC1005,0.0,0.0
PC1006,0.0,0.0
PC1007,0.0,0.0
PC1008,0.0,0.0
PC1009,0.0,0.0
PC1010,0.0,0.0
PC1011,0.0,0.0
PC1012,0.0,0.0
PC1013,0.0,0.0
PC1014,-0.926140651,0.0
PC1015,0.0,0.0
PC1016,0.0,0.0
PC1017,0.0,0.0
PC1018,0.0,0.0
PC1019,0.004850851,0.0
PC1020,-0.936839725,0.0
PC1021,0.0,0.0
PC1022,0.431185615969209,0.0
PC1023,0.0,0.0
PC1024,0.0,0.0
PC1025,0.0,0.0
PC1026,0.0,0.0
PC1027,0.0,0.0
PC1028,0.0,0.0
PC1029,0.0,0.0
PC1030,0.0,0.0
PC1031,0.0,0.0
PC1032,0.0,0.0
PC1033,0.0,0.0
PC1034,-0.034978083,0.0
PC1035,0.0,0.0
PC1036,0.0,0.0
PC1037,0.506551586478316,0.0
PC1038,0.0,0.0
PC1039,0.0,0.0
PC1040,0.509998066,0.0
PC1041,0.0,0.0
PC1042,0.0,0.0
PC1043,0.0,0.0
PC1044,0.0,0.0
PC1045,0.0,0.0
PC1046,0.0,0.0
PC1047,0.0,0.0
PC1048,0.0,0.0
PC1049,0.0,0.0
PC1050,0.0,0.0
PC1051,0.0,0.0
PC1052,-1.003645386,0.0
PC1053,-0.435529781,0.0
PC1054,0.0,0.0
PC1055,0.0,0.0
PC1056,0.0,0.0
PC1057,0.0,0.0
PC1058,0.0,0.0
PC1059,0.0,0.0
PC1060,0.0,0.0
PC1061,-0.658707068,0.0
PC1062,0.0,0.0
PC1063,-0.907043964,0.0
PC1064,0.0,0.0
PC1065,0.0,0.0
PC1066,0.271113270673193,0.0
PC1067,0.0,0.0
PC1068,0.0,0.0
PC1069,0.0,0.0
PC1070,0.0,0.0
PC1071,0.0,0.0
PC1072,0.0,0.0
PC1073,0.0,0.0
PC1074,0.0,0.0
PC1075,0.0,0.0
PC1076,0.0,0.0
PC1077,0.0,0.0
PC1078,0.0,0.0
PC1079,-1.242809653,0.0
PC1080,0.0,0.0
PC1081,0.0,0.0
PC1082,0.0,0.0
PC1083,0.0,0.0
PC1084,0.0,0.0
PC1085,0.0,0.0
PC1086,0.0,0.0
PC1087,0.0,0.0
PC1088,0.0,0.0
PC1089,1.18024407521278,0.0
PC1090,0.0,0.0
PC1091,0.0,0.0
PC1092,-1.368106739,0.0
PC1093,0.569129446023509,0.0
PC1094,0.68882082363114,0.0
PC1095,0.0,0.0
PC1096,0.535152572582662,0.0
PC1097,0.0,0.0
PC1098,0.0,0.0
PC1099,0.0,0.0
PC1100,0.0,0.0
PC1101,0.0,0.0
PC1102,0.0,0.0
PC1103,0.0,0.0
PC1104,0.0,0.0
PC1105,0.0,0.0
PC1106,0.0,0.0
PC1107,0.163616191946662,0.0
PC1108,0.0,0.0
PC1109,-0.100912177,0.0
PC1110,0.0,0.0
PC1111,0.0,0.0
PC1112,0.0,0.0
PC1113,0.0,0.0
PC1114,0.0,0.0
PC1115,-0.689535589,0.0
PC1116,0.0,0.0
PC1117,0.0,0.0
PC1118,0.0,0.0
PC1119,0.0,0.0
PC1120,0.62908513471976,0.0
PC1121,0.0,0.0
PC1122,0.0,0.0
PC1123,0.0,0.0
PC1124,0.0,0.0
PC1125,0.0,0.0
PC1126,0.0,0.0
PC1127,0.0,0.0
PC1128,0.22777418052702,0.0
PC1129,-0.714210534,0.0
PC1130,0.0,0.0
PC1131,0.0,0.0
PC1132,0.0,0.0
PC1133,0.0,0.0
PC1134,0.0,0.0
PC1135,0.0,0.0
PC1136,-0.953884258,0.0
PC1137,0.0,0.0
PC1138,0.513594152135153,0.0
PC1139,0.0,0.0
PC1140,0.0,0.0
PC1141,0.0,0.0
PC1142,0.0,0.0
PC1143,0.0,0.0
PC1144,0.0,0.0
PC1145,0.0,0.0
PC1146,-0.077334629,0.0
PC1147,0.0,0.0
PC1148,0.0,0.0
PC1149,0.0,0.0
PC1150,0.0,0.0
PC1151,0.0,0.0
PC1152,0.683318940040329,0.0
PC1153,0.0,0.0
PC1154,-0.41812323,0.0
PC1155,0.0,0.0
PC1156,0.0,0.0
PC1157,0.0,0.0
PC1158,-0.166117074,0.0
PC1159,0.0,0.0
PC1160,0.0,0.0
PC1161,0.0,0.0
PC1162,0.0,0.0
PC1163,0.0,0.0
PC1164,0.0,0.0
PC1165,0.0,0.0
PC1166,0.165064080385316,0.0
PC1167,0.0,0.0
PC1168,0.0,0.0
PC1169,0.0,0.0
PC1170,0.0,0.0
PC1171,0.0,0.0
PC1172,0.0,0.0
PC1173,0.0,0.0
PC1174,0.854583548,0.0
PC1175,0.0,0.0
PC1176,0.0,0.0
PC1177,0.0,0.0
PC1178,0.0,0.0
PC1179,0.0,0.0
PC1180,0.0,0.0
PC1181,0.0,0.0
PC1182,0.0,0.0
PC1183,0.0,0.0
PC1184,0.0,0.0
PC1185,0.0,0.0
PC1186,0.0,0.0
PC1187,0.0,0.0
PC1188,0.0,0.0
PC1189,0.0,0.0
PC1190,0.645500713,0.0
PC1191,0.0,0.0
PC1192,0.0,0.0
PC1193,-0.331925604,0.0
PC1194,0.726612528,0.0
PC1195,1.27318397077528,0.0
PC1196,0.0,0.0
PC1197,0.0,0.0
PC1198,0.0,0.0
PC1199,0.0,0.0
PC1200,0.0,0.0
PC1201,0.0,0.0
PC1202,0.0,0.0
PC1203,0.0,0.0
PC1204,0.0,0.0
PC1205,0.0,0.0
PC1206,0.0,0.0
PC1207,0.0,0.0
PC1208,0.0,0.0
PC1209,0.0,0.0
PC1210,0.0,0.0
PC1211,0.0,0.0
PC1212,0.0,0.0
PC1213,0.0,0.0
PC1214,0.0,0.0
PC1215,0.0,0.0
PC1216,0.0,0.0
PC1217,0.0,0.0
PC1218,0.0,0.0
PC1219,0.0,0.0
PC1220,0.0,0.0
PC1221,0.0,0.0
PC1222,0.0,0.0
PC1223,0.0,0.0
PC1224,0.0,0.0
PC1225,0.0,0.0
PC1226,0.0,0.0
PC1227,0.0,0.0
PC1228,0.0,0.0
PC1229,0.0,0.0
PC1230,0.0,0.0
PC1231,0.817974352289372,0.0
PC1232,0.0,0.0
PC1233,0.0,0.0
PC1234,0.0,0.0
PC1235,0.0,0.0
PC1236,1.11394395613601,0.0
PC1237,0.956838212,0.0
PC1238,0.0,0.0
PC1239,0.0,0.0
PC1240,0.0,0.0
PC1241,0.0,0.0
PC1242,0.0,0.0
PC1243,0.0,0.0
PC1244,0.0,0.0
PC1245,0.0,0.0
PC1246,0.0,0.0
PC1247,0.0,0.0
PC1248,0.0,0.0
PC1249,0.0,0.0
PC1250,0.0,0.0
PC1251,0.0,0.0
PC1252,0.0,0.0
PC1253,0.0,0.0
PC1254,0.0,0.0
PC1255,0.0,0.0
PC1256,0.0,0.0
PC1257,0.0,0.0
PC1258,0.0,0.0
PC1259,0.0,0.0
PC1260,-0.790356943,0.0
PC1261,0.0,0.0
PC1262,0.0,0.0
PC1263,0.0,0.0
PC1264,0.81127362,0.0
PC1265,0.0,0.0
PC1266,0.929712526583764,0.0
PC1267,0.0,0.0
PC1268,0.0,0.0
PC1269,0.0,0.0
PC1270,0.0,0.0
PC1271,0.0,0.0
PC1272,0.0,0.0
PC1273,0.0,0.0
PC1274,0.0,0.0
PC1275,0.0,0.0
PC1276,0.0,0.0
PC1277,0.0,0.0
PC1278,0.0,0.0
PC1279,0.0,0.0
PC1280,0.0,0.0
PC1281,0.0,0.0
PC1282,0.0,0.0
PC1283,0.0,0.0
PC1284,0.929457940661235,0.0
PC1285,0.0,0.0
PC1286,0.0,0.0
PC1287,0.0,0.0
PC1288,0.0,0.0
PC1289,0.0,0.0
PC1290,0.0,0.0
PC1291,1.13141995868376,0.0
PC1292,0.0,0.0
PC1293,0.0,0.0
PC1294,0.0,0.0
PC1295,0.0,0.0
PC1296,-0.540223507,0.0
PC1297,0.0,0.0
PC1298,0.0,0.0
PC1299,0.912597376559554,0.0
PC1300,-1.091402127,0.0
PC1301,0.0,0.0
PC1302,0.0,0.0
PC1303,0.0,0.0
PC1304,-0.009236006,0.0
PC1305,0.0,0.0
PC1306,0.0,0.0
PC1307,0.0,0.0
PC1308,0.0,0.0
PC1309,0.0,0.0
PC1310,0.0,0.0
PC1311,0.0,0.0
PC1312,0.0,0.0
PC1313,0.0,0.0
PC1314,0.0,0.0
PC1315,0.0,0.0
PC1316,0.0,0.0
PC1317,0.0,0.0
PC1318,0.0,0.0
PC1319,0.0,0.0
PC1320,0.0,0.0
PC1321,0.0,0.0
PC1322,0.0,0.0
PC1323,0.865773824206708,0.0
PC1324,0.0,0.0
PC1325,0.548498967686057,0.0
PC1326,0.0,0.0
PC1327,0.0,0.0
PC1328,0.0,0.0
PC1329,0.0,0.0
PC1330,0.0,0.0
PC1331,0.071709865,0.0
PC1332,0.0,0.0
PC1333,0.0,0.0
PC1334,0.0,0.0
PC1335,1.11691061865224,0.0
PC1336,0.0,0.0
PC1337,0.0,0.0
PC1338,0.0,0.0
PC1339,0.0,0.0
PC1340,0.0,0.0
PC1341,0.0,0.0
PC1342,0.0,0.0
PC1343,0.271858801955082,0.0
PC1344,0.0,0.0
PC1345,0.0,0.0
PC1346,0.0,0.0
PC1347,0.0,0.0
PC1348,0.0,0.0
PC1349,0.256631582493481,0.0
PC1350,0.0,0.0
PC1351,0.0,0.0
PC1352,0.0,0.0
PC1353,0.0,0.0
PC1354,0.280446761170564,0.0
PC1355,0.0,0.0
PC1356,1.07589809347013,0.0
PC1357,0.0,0.0
PC1358,0.0,0.0
PC1359,0.0,0.0
PC1360,0.0,0.0
PC1361,0.0,0.0
PC1362,0.0,0.0
PC1363,0.0,0.0
PC1364,0.0,0.0
PC1365,0.0,0.0
PC1366,1.00601412665367,0.0
PC1367,0.0,0.0
PC1368,0.0,0.0
PC1369,0.0,0.0
PC1370,0.0,0.0
PC1371,0.0,0.0
PC1372,0.0,0.0
PC1373,0.0,0.0
PC1374,0.0,0.0
PC1375,-0.085191744,0.0
PC1376,0.0,0.0
PC1377,0.0,0.0
PC1378,0.0,0.0
PC1379,1.02222148684275,0.0
PC1380,0.0,0.0
PC1381,0.0,0.0
PC1382,0.0,0.0
PC1383,0.0,0.0
PC1384,0.0,0.0
PC1385,0.0,0.0
PC1386,0.0,0.0
PC1387,1.52772693132966,0.0
PC1388,0.0,0.0
PC1389,0.0,0.0
PC1390,0.0,0.0
PC1391,0.0,0.0
PC1392,0.0,0.0
PC1393,1.24907935464914,0.0
PC1394,0.0,0.0
PC1395,0.547699938011316,0.0
PC1396,0.0,0.0
PC1397,0.0,0.0
PC1398,-0.434605518,0.0
PC1399,0.0,0.0
PC1400,0.0,0.0
PC1401,0.0,0.0
PC1402,-1.52917186,0.0
PC1403,0.0,0.0
PC1404,-0.612855693,0.0
PC1405,0.0,0.0
PC1406,0.0,0.0
PC1407,0.0,0.0
PC1408,0.0,0.0
PC1409,0.0,0.0
PC1410,0.618130168695154,0.0
PC1411,0.0,0.0
PC1412,0.0,0.0
PC1413,0.0,0.0
PC1414,0.0,0.0
PC1415,0.0,0.0
PC1416,0.0,0.0
PC1417,0.0,0.0
PC1418,0.0,0.0
PC1419,0.85987434850482,0.0
PC1420,1.24361300449127,0.0
PC1421,0.0,0.0
PC1422,0.0,0.0
PC1423,0.0,0.0
PC1424,-0.818754074,0.0
PC1425,0.0,0.0
PC1426,0.0,0.0
PC1427,0.0,0.0
PC1428,0.0,0.0
PC1429,0.0,0.0
PC1430,1.21794411643925,0.0
PC1431,-0.148597203,0.0
PC1432,0.0,0.0
PC1433,0.0,0.0
PC1434,0.0,0.0
PC1435,0.0,0.0
PC1436,0.0,0.0
PC1437,1.28712884462977,0.0
PC1438,0.0,0.0
PC1439,0.0,0.0
PC1440,0.0,0.0
PC1441,1.18750306494166,0.0
PC1442,0.0,0.0
PC1443,0.920455956,0.0
PC1444,0.0,0.0
PC1445,0.0,0.0
PC1446,0.0,0.0
PC1447,1.17293890100871,0.0
PC1448,-0.037383,0.0
PC1449,0.0,0.0
PC1450,0.0,0.0
PC1451,0.0,0.0
PC1452,0.0,0.0
PC1453,0.0,0.0
PC1454,0.0,0.0
PC1455,0.0,0.0
PC1456,0.0,0.0
PC1457,0.0,0.0
PC1458,0.0,0.0
PC1459,0.0,0.0
PC1460,0.0,0.0
PC1461,0.0,0.0
PC1462,0.0,0.0
PC1463,0.0,0.0
PC1464,0.0,0.0
PC1465,0.0,0.0
PC1466,0.0,0.0
PC1467,0.0,0.0
PC1468,0.0,0.0
PC1469,1.08082374393965,0.0
PC1470,0.0,0.0
PC1471,0.0,0.0
PC1472,0.0,0.0
PC1473,0.0,0.0
PC1474,0.0,0.0
PC1475,0.0,0.0
PC1476,0.0,0.0
PC1477,0.0,0.0
PC1478,0.0,0.0
PC1479,0.0,0.0
PC1480,0.0,0.0
PC1481,0.0,0.0
PC1482,0.0,0.0
PC1483,0.0,0.0
PC1484,0.0,0.0
PC1485,0.0,0.0
PC1486,0.0,0.0
PC1487,0.0,0.0
PC1488,0.0,0.0
PC1489,0.0,0.0
PC1490,0.0,0.0
PC1491,0.0,0.0
PC1492,0.0,0.0
PC1493,0.0,0.0
PC1494,0.0,0.0
PC1495,0.0,0.0
PC1496,0.0,0.0
PC1497,0.0,0.0
PC1498,0.0,0.0
PC1499,0.0,0.0
PC1500,0.0,0.0
PC1501,0.0,0.0
PC1502,1.00070748958653,0.0
PC1503,0.0,0.0
PC1504,0.0,0.0
PC1505,0.0,0.0
PC1506,0.0,0.0
PC1507,0.0,0.0
PC1508,0.0,0.0
PC1509,0.0,0.0
PC1510,0.0,0.0
PC1511,0.0,0.0
PC1512,0.0,0.0
PC1513,0.0,0.0
PC1514,0.0,0.0
PC1515,0.0,0.0
PC1516,-0.931672779,0.0
PC1517,0.0,0.0
PC1518,0.0,0.0
PC1519,0.0,0.0
PC1520,0.811612208491835,0.0
PC1521,0.0,0.0
PC1522,0.0,0.0
PC1523,0.0,0.0
PC1524,0.0,0.0
PC1525,0.0,0.0
PC1526,0.382237367734726,0.0
PC1527,0.0,0.0
PC1528,0.0,0.0
PC1529,0.0,0.0
PC1530,0.0,0.0
PC1531,0.0,0.0
PC1532,-0.273993418,0.0
PC1533,0.0,0.0
PC1534,0.0,0.0
PC1535,0.0,0.0
PC1536,0.0,0.0
PC1537,0.0,0.0
PC1538,0.0,0.0
PC1539,0.0,0.0
PC1540,0.0,0.0
PC1541,0.0,0.0
PC1542,0.0,0.0
PC1543,0.0,0.0
PC1544,0.0,0.0
PC1545,0.0,0.0
PC1546,0.0,0.0
PC1547,0.0,0.0
PC1548,0.0,0.0
PC1549,0.0,0.0
PC1550,0.0,0.0
PC1551,0.0,0.0
PC1552,0.0,0.0
PC1553,0.0,0.0
PC1554,0.0,0.0
PC1555,0.0,0.0
PC1556,0.0,0.0
PC1557,0.0,0.0
PC1558,0.0,0.0
PC1559,0.0,0.0
PC1560,-1.435760492,0.0
PC1561,0.0,0.0
PC1562,0.0,0.0
PC1563,0.0,0.0
PC1564,0.0,0.0
PC1565,0.0,0.0
PC1566,0.0,0.0
PC1567,0.0,0.0
PC1568,0.0,0.0
PC1569,0.917622646598714,0.0
PC1570,0.0,0.0
PC1571,0.0,0.0
PC1572,0.0,0.0
PC1573,0.0,0.0
PC1574,0.210069376494974,0.0
PC1575,0.0,0.0
PC1576,-0.395355375,0.0
PC1577,0.0,0.0
PC1578,-0.027122878,0.0
PC1579,0.0,0.0
PC1580,0.409638960159376,0.0
PC1581,-1.347852489,0.0
PC1582,0.0,0.0
PC1583,0.0,0.0
PC1584,0.0,0.0
PC1585,0.0,0.0
PC1586,0.0,0.0
PC1587,0.0,0.0
PC1588,0.0,0.0
PC1589,0.0,0.0
PC1590,0.0,0.0
PC1591,0.0,0.0
PC1592,0.0,0.0
PC1593,0.0,0.0
PC1594,0.0,0.0
PC1595,0.821150576224589,0.0
PC1596,0.0,0.0
PC1597,0.0,0.0
PC1598,0.0,0.0
PC1599,0.0,0.0
PC1600,0.0,0.0
PC1601,0.0,0.0
PC1602,0.0,0.0
PC1603,0.0,0.0
PC1604,0.0,0.0
PC1605,0.0,0.0
PC1606,0.0,0.0
PC1607,-0.263602843,0.0
PC1608,0.0,0.0
PC1609,0.0,0.0
PC1610,0.0,0.0
PC1611,0.0,0.0
PC1612,0.0,0.0
PC1613,0.0,0.0
PC1614,0.0,0.0
PC1615,0.0,0.0
PC1616,0.0,0.0
PC1617,-1.273795645,0.0
PC1618,0.0,0.0
PC1619,-0.995403959,0.0
PC1620,0.0,0.0
PC1621,0.0,0.0
PC1622,0.0,0.0
PC1623,0.0,0.0
PC1624,0.0,0.0
PC1625,0.0,0.0
PC1626,0.0,0.0
PC1627,0.0,0.0
PC1628,-0.109528048,0.0
PC1629,0.0,0.0
PC1630,-1.917392483,0.0
PC1631,0.922334786388307,0.0
PC1632,0.0,0.0
PC1633,0.0,0.0
PC1634,0.0,0.0
PC1635,-0.535441917,0.0
PC1636,0.0,0.0
PC1637,0.0,0.0
PC1638,0.0,0.0
PC1639,0.0,0.0
PC1640,0.0,0.0
PC1641,0.0,0.0
PC1642,0.0,0.0
PC1643,0.0,0.0
PC1644,0.0,0.0
PC1645,0.0,0.0
PC1646,1.50337457187587,0.0
PC1647,0.0,0.0
PC1648,0.0,0.0
PC1649,0.0,0.0
PC1650,0.0,0.0
PC1651,0.0,0.0
PC1652,0.0,0.0
PC1653,0.0,0.0
PC1654,0.0,0.0
PC1655,0.0,0.0
PC1656,0.0,0.0
PC1657,0.0,0.0
PC1658,0.0,0.0
PC1659,0.0,0.0
PC1660,0.357963681184555,0.0
PC1661,0.0,0.0
PC1662,0.979468802659437,0.0
PC1663,0.0,0.0
PC1664,0.0,0.0
PC1665,0.0,0.0
PC1666,-0.691980469,0.0
PC1667,0.0,0.0
PC1668,0.0,0.0
PC1669,0.0,0.0
PC1670,0.0,0.0
PC1671,0.0,0.0
PC1672,0.0,0.0
PC1673,0.0,0.0
PC1674,0.0,0.0
PC1675,0.0,0.0
PC1676,0.0,0.0
PC1677,0.0,0.0
PC1678,0.0,0.0
PC1679,0.0,0.0
PC1680,0.0,0.0
PC1681,0.0,0.0
PC1682,0.0,0.0
PC1683,0.0,0.0
PC1684,-1.492640077,0.0
PC1685,0.0,0.0
PC1686,0.0,0.0
PC1687,0.0,0.0
PC1688,0.0,0.0
PC1689,0.0,0.0
PC1690,0.0,0.0
PC1691,0.0,0.0
PC1692,0.0,0.0
PC1693,0.0,0.0
PC1694,0.0,0.0
PC1695,0.0,0.0
PC1696,0.0,0.0
PC1697,0.0,0.0
PC1698,0.0,0.0
PC1699,0.0,0.0
PC1700,0.0,0.0
PC1701,0.0,0.0
PC1702,0.0,0.0
PC1703,0.0,0.0
PC1704,0.378951907213657,0.0
PC1705,0.124940788946969,0.0
PC1706,-0.605902093,0.0
PC1707,0.0,0.0
PC1708,0.0,0.0
PC1709,-0.066267922,0.0
PC1710,0.0,0.0
PC1711,-0.853203262,0.0
PC1712,0.0,0.0
PC1713,0.0,0.0
PC1714,0.0,0.0
PC1715,0.0,0.0
